FileName,ed_frame,es_frame,ed_area,es_area,area_ratio,n_traced,geometry_version
0X3E8E8C0F87FF65BF,49,64,1307.272,805.95,0.6165,2,echonet_dynamic_no_long_axis_v1
0X3E91DA6C6799C069,67,83,2062.36,1080.235,0.5238,2,echonet_dynamic_no_long_axis_v1
0X3E92D553912D1EA1,124,138,1133.663,573.711,0.5061,2,echonet_dynamic_no_long_axis_v1
0X3E93B09A1B702BAF,42,56,1143.414,647.377,0.5662,2,echonet_dynamic_no_long_axis_v1
0X3E9510ADA06F09A9,51,67,2212.405,1438.083,0.65,2,echonet_dynamic_no_long_axis_v1
0X3E9FD284E6497932,38,53,1369.039,788.976,0.5763,2,echonet_dynamic_no_long_axis_v1
0X3EA17859559E4ABF,51,66,2938.683,2178.032,0.7412,2,echonet_dynamic_no_long_axis_v1
0X3EA9C5F8DCDD2DEC,47,66,1252.577,715.943,0.5716,2,echonet_dynamic_no_long_axis_v1
0X3EAA6F77F2617102,44,61,1663.904,944.387,0.5676,2,echonet_dynamic_no_long_axis_v1
0X3EAF0968B6971345,95,110,1373.387,780.002,0.5679,2,echonet_dynamic_no_long_axis_v1
0X3EB0FC2695B0AB5F,88,16,1477.338,627.624,0.4248,2,echonet_dynamic_no_long_axis_v1
0X3EB109A9072999EC,44,63,1903.809,1042.141,0.5474,2,echonet_dynamic_no_long_axis_v1
0X3EB1A47797F16A83,83,102,1187.41,665.226,0.5602,2,echonet_dynamic_no_long_axis_v1
0X3EBA07E431D6AC14,98,111,1000.826,428.303,0.4279,2,echonet_dynamic_no_long_axis_v1
0X3EC21D2B9F1EA8CC,69,93,2178.774,1263.752,0.58,2,echonet_dynamic_no_long_axis_v1
0X3EC366112F42E64,31,46,1101.849,584.347,0.5303,2,echonet_dynamic_no_long_axis_v1
0X3EC5E2BA17FB1E6E,119,132,1336.393,707.654,0.5295,2,echonet_dynamic_no_long_axis_v1
0X3ECA9EB5E06CEA8B,2,13,1681.341,959.51,0.5707,2,echonet_dynamic_no_long_axis_v1
0X3ECCF263161995AB,77,97,1210.884,994.014,0.8209,2,echonet_dynamic_no_long_axis_v1
0X3ECE2DC0B6619E01,82,99,1405.46,872.802,0.621,2,echonet_dynamic_no_long_axis_v1
0X3ED97063EEB0647F,41,56,1661.716,930.792,0.5601,2,echonet_dynamic_no_long_axis_v1
0X3EDC28E881C680CB,62,82,1723.56,931.297,0.5403,2,echonet_dynamic_no_long_axis_v1
0X3EDC9FA8DD9B473E,57,79,1824.922,930.756,0.51,2,echonet_dynamic_no_long_axis_v1
0X3EE9455B3F6C0C25,50,66,1424.56,868.143,0.6094,2,echonet_dynamic_no_long_axis_v1
0X3EEFB992455C8E98,93,112,682.096,369.951,0.5424,2,echonet_dynamic_no_long_axis_v1
0X3EF49ADFD0B23622,54,75,1184.971,582.234,0.4913,2,echonet_dynamic_no_long_axis_v1
0X3EF958B90BC01EE,49,69,1527.838,1253.145,0.8202,2,echonet_dynamic_no_long_axis_v1
0X3F016CB9A145CA5F,47,64,1305.885,687.735,0.5266,2,echonet_dynamic_no_long_axis_v1
0X3F0187363675176A,46,63,1839.751,1012.986,0.5506,2,echonet_dynamic_no_long_axis_v1
0X3F02002B186417B4,51,68,1307.94,741.907,0.5672,2,echonet_dynamic_no_long_axis_v1
0X3F022794066FF6CA,38,54,904.763,591.573,0.6538,2,echonet_dynamic_no_long_axis_v1
0X3F06BAFD1BACCE09,48,66,1129.565,623.262,0.5518,2,echonet_dynamic_no_long_axis_v1
0X3F076329C702F768,48,64,805.601,433.444,0.538,2,echonet_dynamic_no_long_axis_v1
0X3F0A268A296882B5,103,121,723.488,423.638,0.5855,2,echonet_dynamic_no_long_axis_v1
0X3F0C78F7A17748AC,3,21,1819.098,1340.167,0.7367,2,echonet_dynamic_no_long_axis_v1
0X3F0ED71A38DA9C98,104,121,1122.845,754.191,0.6717,2,echonet_dynamic_no_long_axis_v1
0X3F0F139DF3E450A5,60,83,1454.245,830.146,0.5708,2,echonet_dynamic_no_long_axis_v1
0X3F1D93F58B1FD1FD,54,71,1180.858,726.032,0.6148,2,echonet_dynamic_no_long_axis_v1
0X3F1ED852891344A2,5,19,888.386,725.693,0.8169,2,echonet_dynamic_no_long_axis_v1
0X3F21B014EDBAD737,108,120,1935.715,1013.128,0.5234,2,echonet_dynamic_no_long_axis_v1
0X3F22CABAAF726217,79,104,1888.73,1034.705,0.5478,2,echonet_dynamic_no_long_axis_v1
0X3F24B7E7AE2C282B,92,112,1484.944,998.641,0.6725,2,echonet_dynamic_no_long_axis_v1
0X3F267C727EACE516,38,51,2509.841,1608.34,0.6408,2,echonet_dynamic_no_long_axis_v1
0X3F2724A0E1BC2582,54,69,928.618,582.6,0.6274,2,echonet_dynamic_no_long_axis_v1
0X3F276CE820A27C46,80,90,1240.595,648.851,0.523,2,echonet_dynamic_no_long_axis_v1
0X3F27BA3A0224153F,4,22,1365.755,811.875,0.5945,2,echonet_dynamic_no_long_axis_v1
0X3F2924595718D58A,69,95,2184.514,1874.868,0.8583,2,echonet_dynamic_no_long_axis_v1
0X3F2BD19A79D5A8AD,53,73,2285.389,1351.756,0.5915,2,echonet_dynamic_no_long_axis_v1
0X3F2C0A0610E39E08,0,16,1055.242,545.074,0.5165,2,echonet_dynamic_no_long_axis_v1
0X3F2D1C1FFD4D503E,35,49,1429.088,856.05,0.599,2,echonet_dynamic_no_long_axis_v1
0X3F2D3F4C42130943,93,113,1406.151,702.632,0.4997,2,echonet_dynamic_no_long_axis_v1
0X3F318993B8006FD7,65,76,670.093,352.462,0.526,2,echonet_dynamic_no_long_axis_v1
0X3F3190FAC575A7AC,118,139,1773.542,1090.327,0.6148,2,echonet_dynamic_no_long_axis_v1
0X3F3397C6B81E8565,47,74,2732.125,1567.008,0.5735,2,echonet_dynamic_no_long_axis_v1
0X3F38886ABD417322,105,142,1973.926,1083.932,0.5491,2,echonet_dynamic_no_long_axis_v1
0X3F3965B7F7CAEEB4,49,69,1299.357,713.831,0.5494,2,echonet_dynamic_no_long_axis_v1
0X3F3DC1A6F0B18FA,34,50,893.249,585.43,0.6554,2,echonet_dynamic_no_long_axis_v1
0X3F46D480CDB787B9,122,142,2085.621,1465.497,0.7027,2,echonet_dynamic_no_long_axis_v1
0X3F4EE55CAA4CF6B4,107,122,976.569,518.495,0.5309,2,echonet_dynamic_no_long_axis_v1
0X3F50ED36355BC255,38,57,2151.563,1218.678,0.5664,2,echonet_dynamic_no_long_axis_v1
0X3F63071C1EB0A15E,56,62,563.92,256.954,0.4557,2,echonet_dynamic_no_long_axis_v1
0X3F699DC528E8E721,54,71,876.056,443.027,0.5057,2,echonet_dynamic_no_long_axis_v1
0X3F6A65114504DCE4,5,18,1781.937,1435.755,0.8057,2,echonet_dynamic_no_long_axis_v1
0X3F6DF4F515FE44FA,94,111,754.945,435.126,0.5764,2,echonet_dynamic_no_long_axis_v1
0X3F71ED0C572EB3E7,27,46,1592.709,1352.268,0.849,2,echonet_dynamic_no_long_axis_v1
0X3F7285D129E9D228,3,17,1362.329,644.693,0.4732,2,echonet_dynamic_no_long_axis_v1
0X3F86A98444A36448,3,21,994.093,662.497,0.6664,2,echonet_dynamic_no_long_axis_v1
0X3F86DB69FFDAC9AF,49,67,1240.831,716.526,0.5775,2,echonet_dynamic_no_long_axis_v1
0X3F8AB03513284E92,39,54,1108.204,712.871,0.6433,2,echonet_dynamic_no_long_axis_v1
0X3F914081EEB5588A,77,92,1033.299,687.856,0.6657,2,echonet_dynamic_no_long_axis_v1
0X3F92841AA6681005,48,64,1203.475,723.203,0.6009,2,echonet_dynamic_no_long_axis_v1
0X3F97ED7FEAA2AC6E,76,92,1483.35,1275.827,0.8601,2,echonet_dynamic_no_long_axis_v1
0X3F9A02817B34BB11,50,64,1444.928,814.925,0.564,2,echonet_dynamic_no_long_axis_v1
0X3F9EF1DB2A783F8,164,176,2881.071,2503.806,0.8691,2,echonet_dynamic_no_long_axis_v1
0X3FAD7F576C576B76,125,140,1433.915,871.549,0.6078,2,echonet_dynamic_no_long_axis_v1
0X3FB36AEDBE1A4B10,0,11,824.838,555.872,0.6739,2,echonet_dynamic_no_long_axis_v1
0X3FB431651C25CB49,51,68,3701.375,2565.594,0.6931,2,echonet_dynamic_no_long_axis_v1
0X3FB529259ACCAD46,47,60,1021.768,602.2,0.5894,2,echonet_dynamic_no_long_axis_v1
0X3FB5BB8755886893,42,57,314.25,164.482,0.5234,2,echonet_dynamic_no_long_axis_v1
0X3FB63A70136D80EF,82,97,1349.197,754.94,0.5595,2,echonet_dynamic_no_long_axis_v1
0X3FB8DCE875DFB29F,32,46,870.309,463.341,0.5324,2,echonet_dynamic_no_long_axis_v1
0X3FBB626ABE49160,103,118,2377.557,1485.375,0.6247,2,echonet_dynamic_no_long_axis_v1
0X3FBBF5350D8CE522,110,127,1723.592,1198.742,0.6955,2,echonet_dynamic_no_long_axis_v1
0X3FBC7F6543824119,92,114,1582.814,990.824,0.626,2,echonet_dynamic_no_long_axis_v1
0X3FBCED662ED19173,58,84,1805.206,1091.053,0.6044,2,echonet_dynamic_no_long_axis_v1
0X3FC4CD5A46EF4035,79,97,853.715,520.796,0.61,2,echonet_dynamic_no_long_axis_v1
0X3FC56CBCE0A32923,41,57,1950.18,1037.161,0.5318,2,echonet_dynamic_no_long_axis_v1
0X3FCDAB936D61FB3C,71,84,1182.785,973.413,0.823,2,echonet_dynamic_no_long_axis_v1
0X3FCF64E16CAB91B,47,64,1316.911,793.776,0.6028,2,echonet_dynamic_no_long_axis_v1
0X3FD06E4600AFB1B7,52,66,956.837,524.599,0.5483,2,echonet_dynamic_no_long_axis_v1
0X3FD37EEEABBE989D,41,55,1810.316,1110.334,0.6133,2,echonet_dynamic_no_long_axis_v1
0X3FD79FECFF0B9E30,118,135,2055.619,1319.769,0.642,2,echonet_dynamic_no_long_axis_v1
0X3FDA5448318F58AC,52,74,1833.92,1087.253,0.5929,2,echonet_dynamic_no_long_axis_v1
0X3FDECC3DAEFC3C88,74,87,1397.512,1060.534,0.7589,2,echonet_dynamic_no_long_axis_v1
0X3FE045B8656715A9,39,57,3360.645,2021.725,0.6016,2,echonet_dynamic_no_long_axis_v1
0X3FE27FE080EC17D8,1,10,1110.727,673.825,0.6067,2,echonet_dynamic_no_long_axis_v1
0X3FE59CC3E9AF7EE5,59,83,1240.213,642.872,0.5184,2,echonet_dynamic_no_long_axis_v1
0X3FE72DE1C9A5154C,117,138,1599.725,1004.457,0.6279,2,echonet_dynamic_no_long_axis_v1
0X3FE9162ED296F4A3,93,107,1720.276,880.646,0.5119,2,echonet_dynamic_no_long_axis_v1
0X3FE99EBEE1E0830E,54,70,1983.692,1003.143,0.5057,2,echonet_dynamic_no_long_axis_v1
0X3FF10F5B3ACC1D81,48,71,1182.758,694.065,0.5868,2,echonet_dynamic_no_long_axis_v1
0X3FF2A5EB9E33B58F,57,74,1410.492,761.456,0.5399,2,echonet_dynamic_no_long_axis_v1
0X3FF38CE334BFB6AA,49,67,1666.06,985.631,0.5916,2,echonet_dynamic_no_long_axis_v1
0X3FF3AADBE6D35A09,79,92,2617.637,2324.493,0.888,2,echonet_dynamic_no_long_axis_v1
0X3FF4A824721D77C4,122,138,1483.514,794.745,0.5357,2,echonet_dynamic_no_long_axis_v1
0X3FF79E1647F263C4,79,93,1563.969,844.851,0.5402,2,echonet_dynamic_no_long_axis_v1
0X3FFC6F63147F8BE2,82,96,1065.665,610.803,0.5732,2,echonet_dynamic_no_long_axis_v1
0X3FFD93A11E0038E1,34,46,1044.972,616.612,0.5901,2,echonet_dynamic_no_long_axis_v1
0X3FFFEF15F69088B5,91,108,594.426,349.468,0.5879,2,echonet_dynamic_no_long_axis_v1
0X40005DECF5DCF4D0,54,70,1225.829,845.268,0.6895,2,echonet_dynamic_no_long_axis_v1
0X4002E1801D36EDA8,83,113,917.489,450.565,0.4911,2,echonet_dynamic_no_long_axis_v1
0X40089B3B847361A0,3,20,1292.288,728.084,0.5634,2,echonet_dynamic_no_long_axis_v1
0X400CC61D727033DF,75,88,1216.467,675.79,0.5555,2,echonet_dynamic_no_long_axis_v1
0X4010CDE479C5BB80,44,66,1287.297,674.805,0.5242,2,echonet_dynamic_no_long_axis_v1
0X40124E47CF121BDC,1,15,782.641,491.901,0.6285,2,echonet_dynamic_no_long_axis_v1
0X4013D6C4137D4297,49,59,1003.816,617.699,0.6154,2,echonet_dynamic_no_long_axis_v1
0X40237596721647DC,50,70,1240.207,736.697,0.594,2,echonet_dynamic_no_long_axis_v1
0X40253981E97848E5,79,91,1361.352,890.259,0.654,2,echonet_dynamic_no_long_axis_v1
0X40271772155BCBF0,40,53,1363.647,1142.164,0.8376,2,echonet_dynamic_no_long_axis_v1
0X402ECE64134842CD,42,60,3051.134,1805.33,0.5917,2,echonet_dynamic_no_long_axis_v1
0X402F47A30DFA51A3,1,21,2312.91,1314.905,0.5685,2,echonet_dynamic_no_long_axis_v1
0X4030E11F8E65C1EC,138,155,1058.154,564.226,0.5332,2,echonet_dynamic_no_long_axis_v1
0X4032BAC50AC5C707,50,69,1532.081,809.548,0.5284,2,echonet_dynamic_no_long_axis_v1
0X403633BA8EA5322C,116,131,1173.276,719.559,0.6133,2,echonet_dynamic_no_long_axis_v1
0X40363DBD828783F,106,99,1110.695,348.271,0.3136,2,echonet_dynamic_no_long_axis_v1
0X403CA8347D30A9D1,4,23,1017.859,551.656,0.542,2,echonet_dynamic_no_long_axis_v1
0X403F31515BED0BC2,41,54,1919.179,909.127,0.4737,2,echonet_dynamic_no_long_axis_v1
0X404118277675D8BD,57,76,1293.558,710.213,0.549,2,echonet_dynamic_no_long_axis_v1
0X40414596BC8DF812,75,93,1226.532,724.72,0.5909,2,echonet_dynamic_no_long_axis_v1
0X404AF6762D671C09,69,88,1803.483,977.502,0.542,2,echonet_dynamic_no_long_axis_v1
0X40527E38E6EAC117,55,73,1406.14,773.049,0.5498,2,echonet_dynamic_no_long_axis_v1
0X40551ED55932933D,97,113,1294.281,812.97,0.6281,2,echonet_dynamic_no_long_axis_v1
0X405B25BDFB97D0AB,95,112,1019.336,827.422,0.8117,2,echonet_dynamic_no_long_axis_v1
0X40601D27143778D2,193,218,1485.052,828.111,0.5576,2,echonet_dynamic_no_long_axis_v1
0X4065BFB6010E7254,97,111,1147.254,565.855,0.4932,2,echonet_dynamic_no_long_axis_v1
0X406899187CFD9A61,48,55,1160.443,585.303,0.5044,2,echonet_dynamic_no_long_axis_v1
0X4069B91589712C3A,138,155,1251.591,620.957,0.4961,2,echonet_dynamic_no_long_axis_v1
0X406B49B4D454D534,50,68,1445.44,810.278,0.5606,2,echonet_dynamic_no_long_axis_v1
0X406BAC86BAC0B5A6,58,76,953.956,563.506,0.5907,2,echonet_dynamic_no_long_axis_v1
0X406C05B9EE046427,45,63,1624.852,849.647,0.5229,2,echonet_dynamic_no_long_axis_v1
0X406C79DF5EBE13D9,44,61,1924.254,1154.616,0.6,2,echonet_dynamic_no_long_axis_v1
0X40736AFD734803E0,43,56,1017.49,754.162,0.7412,2,echonet_dynamic_no_long_axis_v1
0X407AA1CC9F54562A,125,146,2287.725,1129.639,0.4938,2,echonet_dynamic_no_long_axis_v1
0X407E509DDF2BC32C,39,53,1045.139,630.386,0.6032,2,echonet_dynamic_no_long_axis_v1
0X40818EDA7A4B5FD4,95,110,1238.905,631.587,0.5098,2,echonet_dynamic_no_long_axis_v1
0X40819D22B667DFBD,34,50,1321.585,731.631,0.5536,2,echonet_dynamic_no_long_axis_v1
0X4082228407B256A7,71,89,1236.12,612.732,0.4957,2,echonet_dynamic_no_long_axis_v1
0X4082A009493C50F0,153,168,2261.21,1854.806,0.8203,2,echonet_dynamic_no_long_axis_v1
0X408387EC8C30606B,47,64,1263.301,861.317,0.6818,2,echonet_dynamic_no_long_axis_v1
0X40859A35AFC437FA,61,76,2314.78,1458.188,0.6299,2,echonet_dynamic_no_long_axis_v1
0X408693AAA1896166,9,21,1099.478,663.606,0.6036,2,echonet_dynamic_no_long_axis_v1
0X4088FBA37F95B692,119,136,1671.698,1147.377,0.6864,2,echonet_dynamic_no_long_axis_v1
0X408CA650E6AD4896,36,51,1089.278,668.612,0.6138,2,echonet_dynamic_no_long_axis_v1
0X408F18F641936D78,40,52,1311.676,694.028,0.5291,2,echonet_dynamic_no_long_axis_v1
0X4090418C2ABF84C6,30,40,725.406,449.293,0.6194,2,echonet_dynamic_no_long_axis_v1
0X4091E9362CF3A5E9,111,130,1698.64,941.015,0.554,2,echonet_dynamic_no_long_axis_v1
0X4093BA80E43ED821,91,104,1273.192,702.62,0.5519,2,echonet_dynamic_no_long_axis_v1
0X4093E9E5EC007FB5,94,112,1508.286,1355.079,0.8984,2,echonet_dynamic_no_long_axis_v1
0X409A16F791C8CE6D,53,67,1620.316,1338.672,0.8262,2,echonet_dynamic_no_long_axis_v1
0X409AE8C96B617FDC,104,126,1682.977,1108.339,0.6586,2,echonet_dynamic_no_long_axis_v1
0X409C1560857D0D4A,40,57,1498.324,768.431,0.5129,2,echonet_dynamic_no_long_axis_v1
0X409CD860C8D45814,45,59,795.804,422.896,0.5314,2,echonet_dynamic_no_long_axis_v1
0X40A08EF6EABF3936,35,51,1151.11,654.704,0.5688,2,echonet_dynamic_no_long_axis_v1
0X40A1C500E145B14B,42,56,1275.344,757.3,0.5938,2,echonet_dynamic_no_long_axis_v1
0X40A33D515599EAA9,104,120,1660.918,942.552,0.5675,2,echonet_dynamic_no_long_axis_v1
0X40A621CC0171F360,138,152,956.422,497.979,0.5207,2,echonet_dynamic_no_long_axis_v1
0X40A984ED6112B7E,47,64,979.121,593.367,0.606,2,echonet_dynamic_no_long_axis_v1
0X40BA8F1AE901A09F,59,74,2091.401,1609.363,0.7695,2,echonet_dynamic_no_long_axis_v1
0X40BD33B3D3423B77,58,78,1863.888,1029.174,0.5522,2,echonet_dynamic_no_long_axis_v1
0X40BF3AC7A4247121,155,173,2768.588,2049.289,0.7402,2,echonet_dynamic_no_long_axis_v1
0X40C09230C16A634A,68,46,974.77,520.44,0.5339,2,echonet_dynamic_no_long_axis_v1
0X40C4C63CE4108315,78,96,2228.548,1171.452,0.5257,2,echonet_dynamic_no_long_axis_v1
0X40C9109740FB02C0,56,77,911.298,502.912,0.5519,2,echonet_dynamic_no_long_axis_v1
0X40CC7E1811AE44A7,39,56,734.877,379.464,0.5164,2,echonet_dynamic_no_long_axis_v1
0X40CFB9F5945D9A25,29,57,1647.132,1093.848,0.6641,2,echonet_dynamic_no_long_axis_v1
0X40D1A3EFB465C064,45,61,1771.971,1394.62,0.787,2,echonet_dynamic_no_long_axis_v1
0X40D28C26DDD4F3AE,41,55,1365.428,812.012,0.5947,2,echonet_dynamic_no_long_axis_v1
0X40D38248ACAECAFF,39,53,988.201,462.669,0.4682,2,echonet_dynamic_no_long_axis_v1
0X40D604767A9FEED7,119,150,1777.873,953.775,0.5365,2,echonet_dynamic_no_long_axis_v1
0X40D6BD692A4A1AA2,45,63,1053.033,813.218,0.7723,2,echonet_dynamic_no_long_axis_v1
0X40D6CA4DA2637768,111,124,1062.929,626.891,0.5898,2,echonet_dynamic_no_long_axis_v1
0X40DFB5351FAEA5B3,48,70,2304.366,1442.259,0.6259,2,echonet_dynamic_no_long_axis_v1
0X40E0117CBE0F5B26,62,83,2477.439,1211.58,0.489,2,echonet_dynamic_no_long_axis_v1
0X40EBACBB84040DA1,3,15,2191.742,1910.008,0.8715,2,echonet_dynamic_no_long_axis_v1
0X40EDBEF64BC45E9B,82,98,1289.76,843.694,0.6541,2,echonet_dynamic_no_long_axis_v1
0X40F21F75AAD20630,29,41,1455.259,1228.17,0.844,2,echonet_dynamic_no_long_axis_v1
0X40F475A3CA97F09B,41,52,1270.885,939.997,0.7396,2,echonet_dynamic_no_long_axis_v1
0X40F87CEA33AD96E4,70,81,1608.509,992.197,0.6168,2,echonet_dynamic_no_long_axis_v1
0X40FD0B2BD7D3024E,77,89,2489.847,2104.499,0.8452,2,echonet_dynamic_no_long_axis_v1
0X40FE2C51364DC01C,40,55,580.872,351.677,0.6054,2,echonet_dynamic_no_long_axis_v1
0X40FF58F1074E0DB6,0,17,1403.505,811.59,0.5783,2,echonet_dynamic_no_long_axis_v1
0X41032F601E057D7A,31,48,1692.474,1337.115,0.79,2,echonet_dynamic_no_long_axis_v1
0X41080410790C9DC1,37,52,1124.423,640.36,0.5695,2,echonet_dynamic_no_long_axis_v1
0X410B873DE1ED0E4E,43,60,1232.863,641.69,0.5205,2,echonet_dynamic_no_long_axis_v1
0X411029297A4D5496,52,69,1609.653,798.585,0.4961,2,echonet_dynamic_no_long_axis_v1
0X41130893A44122AB,74,92,1112.198,620.052,0.5575,2,echonet_dynamic_no_long_axis_v1
0X4117A1621282635F,94,114,1516.804,808.21,0.5328,2,echonet_dynamic_no_long_axis_v1
0X411DD3F7DC7803DE,42,50,725.416,588.549,0.8113,2,echonet_dynamic_no_long_axis_v1
0X411E89F93DAB415A,48,69,1339.079,791.338,0.591,2,echonet_dynamic_no_long_axis_v1
0X4123160399050F47,119,138,981.94,428.124,0.436,2,echonet_dynamic_no_long_axis_v1
0X412697A4C6EF423E,39,54,1294.452,838.309,0.6476,2,echonet_dynamic_no_long_axis_v1
0X412BA2C154A65BFA,119,134,1112.21,521.935,0.4693,2,echonet_dynamic_no_long_axis_v1
0X41308881D4F393B1,50,66,1726.323,924.734,0.5357,2,echonet_dynamic_no_long_axis_v1
0X4130EB4CD7ED958B,36,51,1422.928,841.965,0.5917,2,echonet_dynamic_no_long_axis_v1
0X4139F1929AE5230,6,15,1368.552,1168.213,0.8536,2,echonet_dynamic_no_long_axis_v1
0X413A04EDB27F10BE,70,88,1454.254,785.313,0.54,2,echonet_dynamic_no_long_axis_v1
0X413CDF79953C6C31,35,50,1659.16,889.19,0.5359,2,echonet_dynamic_no_long_axis_v1
0X413DF958F18C23EF,114,127,1289.849,746.285,0.5786,2,echonet_dynamic_no_long_axis_v1
0X41443641BCA80EC1,56,81,1274.263,956.721,0.7508,2,echonet_dynamic_no_long_axis_v1
0X4146353BEBAC0B61,122,141,1024.768,523.129,0.5105,2,echonet_dynamic_no_long_axis_v1
0X414A9CA51200E64A,91,105,1401.723,809.27,0.5773,2,echonet_dynamic_no_long_axis_v1
0X4154F112065C857B,45,265,1395.95,1332.469,0.9545,2,echonet_dynamic_no_long_axis_v1
0X41563E2CC2230C0E,47,61,1394.966,1234.288,0.8848,2,echonet_dynamic_no_long_axis_v1
0X415B037A261F0B09,100,119,1242.665,791.421,0.6369,2,echonet_dynamic_no_long_axis_v1
0X415C13236237ADB7,86,103,1043.388,700.678,0.6715,2,echonet_dynamic_no_long_axis_v1
0X415D34188C1D556C,63,83,2070.826,1137.934,0.5495,2,echonet_dynamic_no_long_axis_v1
0X415E9AAB5322E413,45,61,1334.13,734.895,0.5508,2,echonet_dynamic_no_long_axis_v1
0X4160B78C9976F248,2,19,1306.658,719.949,0.551,2,echonet_dynamic_no_long_axis_v1
0X4161CE9AEBC8547A,48,67,1289.851,653.63,0.5067,2,echonet_dynamic_no_long_axis_v1
0X41620B09AE05528A,64,81,2100.94,1151.469,0.5481,2,echonet_dynamic_no_long_axis_v1
0X4164152D3E303FE3,164,189,3017.782,1600.274,0.5303,2,echonet_dynamic_no_long_axis_v1
0X41705247E0540BD7,44,55,754.479,377.655,0.5006,2,echonet_dynamic_no_long_axis_v1
0X41744FC51A5EE79B,33,45,1202.673,730.095,0.6071,2,echonet_dynamic_no_long_axis_v1
0X4176EA075A0EBF26,48,58,711.654,358.4,0.5036,2,echonet_dynamic_no_long_axis_v1
0X417AD9FA7525C729,108,120,966.43,469.29,0.4856,2,echonet_dynamic_no_long_axis_v1
0X417FE24DAA4F1CFD,60,77,1340.627,959.889,0.716,2,echonet_dynamic_no_long_axis_v1
0X418002B8508D5B48,40,60,958.261,554.555,0.5787,2,echonet_dynamic_no_long_axis_v1
0X418085E25998E23F,102,116,1084.044,642.896,0.5931,2,echonet_dynamic_no_long_axis_v1
0X4181DF413111AE92,51,65,1068.506,591.023,0.5531,2,echonet_dynamic_no_long_axis_v1
0X41895072DE028B62,43,60,1469.69,1266.665,0.8619,2,echonet_dynamic_no_long_axis_v1
0X418C2890BA967BAD,108,127,1234.399,604.591,0.4898,2,echonet_dynamic_no_long_axis_v1
0X418DBC5A437805F7,126,148,1218.95,721.717,0.5921,2,echonet_dynamic_no_long_axis_v1
0X418EBC0BB953DD1D,97,118,1399.352,658.877,0.4708,2,echonet_dynamic_no_long_axis_v1
0X419129FDE2B698,48,61,1691.471,1009.018,0.5965,2,echonet_dynamic_no_long_axis_v1
0X4191ACD0157311E5,128,148,1598.163,1047.711,0.6556,2,echonet_dynamic_no_long_axis_v1
0X4192B06B630C55B,54,81,1124.779,738.531,0.6566,2,echonet_dynamic_no_long_axis_v1
0X4195ECBB24A79F9C,52,76,1383.778,1099.083,0.7943,2,echonet_dynamic_no_long_axis_v1
0X4196162A5DACE3D3,2,22,2168.618,1003.38,0.4627,2,echonet_dynamic_no_long_axis_v1
0X41968367F83EE799,27,39,842.498,587.743,0.6976,2,echonet_dynamic_no_long_axis_v1
0X419AE8BD5422648A,65,80,933.721,556.854,0.5964,2,echonet_dynamic_no_long_axis_v1
0X419B8AB73B88CD2,38,51,1194.836,686.94,0.5749,2,echonet_dynamic_no_long_axis_v1
0X419CFE84D92DA4C9,45,64,1052.839,559.169,0.5311,2,echonet_dynamic_no_long_axis_v1
0X419D371816750A8F,50,67,1360.558,775.006,0.5696,2,echonet_dynamic_no_long_axis_v1
0X41A0E8A4807C4032,41,59,1442.918,1070.749,0.7421,2,echonet_dynamic_no_long_axis_v1
0X41A429D0083F5F5,43,64,1557.686,856.2,0.5497,2,echonet_dynamic_no_long_axis_v1
0X41ABCD5C085A1AD1,67,83,2149.596,1467.958,0.6829,2,echonet_dynamic_no_long_axis_v1
0X41AC5C5FC2E3352A,56,64,958.528,728.822,0.7604,2,echonet_dynamic_no_long_axis_v1
0X41B290E45772DEE1,43,53,1121.403,654.45,0.5836,2,echonet_dynamic_no_long_axis_v1
0X41B2A2D4742E77C1,40,58,864.07,690.667,0.7993,2,echonet_dynamic_no_long_axis_v1
0X41B72A9649E82710,83,97,1347.654,765.541,0.5681,2,echonet_dynamic_no_long_axis_v1
0X41B74DD5E613C49F,4,20,1156.983,676.07,0.5843,2,echonet_dynamic_no_long_axis_v1
0X41BA1D1E3BB9581F,49,73,925.569,677.741,0.7322,2,echonet_dynamic_no_long_axis_v1
0X41BAB6D9416FBE7B,43,65,1611.18,936.394,0.5812,2,echonet_dynamic_no_long_axis_v1
0X41BB1EB5C7CD7602,69,87,1164.923,650.792,0.5587,2,echonet_dynamic_no_long_axis_v1
0X41C2A106032ED4C8,78,92,1035.714,515.655,0.4979,2,echonet_dynamic_no_long_axis_v1
0X41CCADA441ED8E9D,129,145,1202.665,932.105,0.775,2,echonet_dynamic_no_long_axis_v1
0X41D05190CAD06AFF,62,80,1107.406,545.044,0.4922,2,echonet_dynamic_no_long_axis_v1
0X41D3376851045E5C,32,50,1086.751,654.787,0.6025,2,echonet_dynamic_no_long_axis_v1
0X41D34DC8CABC6CEB,120,146,1598.559,892.781,0.5585,2,echonet_dynamic_no_long_axis_v1
0X41DE226BF847CB96,51,66,1813.804,972.27,0.536,2,echonet_dynamic_no_long_axis_v1
0X41E0823368A8B52C,103,121,2132.343,1482.48,0.6952,2,echonet_dynamic_no_long_axis_v1
0X41E72F7748120F47,112,126,1065.315,650.572,0.6107,2,echonet_dynamic_no_long_axis_v1
0X41E921A2E68382C,64,81,1552.512,1275.606,0.8216,2,echonet_dynamic_no_long_axis_v1
